รหัสจังหวัด,จังหวัด,เขต,หมายเลข,พรรค,คะแนน
40,ขอนแก่น,5,47,ประชาไทย,116
40,ขอนแก่น,5,48,ไทยสร้างไทย,418
40,ขอนแก่น,5,49,ไทยก้าวใหม่,223
40,ขอนแก่น,5,50,ประชาอาสาชาติ,10
40,ขอนแก่น,5,51,พร้อม,41
40,ขอนแก่น,5,52,เครือข่ายชาวนาแห่งประเทศไทย,135
40,ขอนแก่น,5,53,ไทยพิทักษ์ธรรม,35
40,ขอนแก่น,5,54,ความหวังใหม่,26
40,ขอนแก่น,5,55,ไทยรวมไทย,25
40,ขอนแก่น,5,56,เพื่อบ้านเมือง,27
40,ขอนแก่น,5,57,พลังไทยรักชาติ,33
40,ขอนแก่น,6,1,ไทยทรัพย์ทวี,380
40,ขอนแก่น,6,2,เพื่อชาติไทย,1370
40,ขอนแก่น,6,3,ใหม่,631
40,ขอนแก่น,6,4,มิติใหม่,1646
40,ขอนแก่น,6,5,รวมใจไทย,1744
40,ขอนแก่น,6,6,รวมไทยสร้างชาติ,1146
40,ขอนแก่น,6,7,พลวัต,95
40,ขอนแก่น,6,8,ประชาธิปไตยใหม่,394
40,ขอนแก่น,6,9,เพื่อไทย,24090
40,ขอนแก่น,6,10,ทางเลือกใหม่,312
40,ขอนแก่น,6,11,เศรษฐกิจ,3397
40,ขอนแก่น,6,12,เสรีรวมไทย,606
40,ขอนแก่น,6,13,รวมพลังประชาชน,600
40,ขอนแก่น,6,14,ท้องที่ไทย,57
40,ขอนแก่น,6,15,อนาคตไทย,75
40,ขอนแก่น,6,16,พลังเพื่อไทย,187
40,ขอนแก่น,6,17,ไทยชนะ,96
40,ขอนแก่น,6,18,พลังสังคมใหม่,19
40,ขอนแก่น,6,19,สังคมประชาธิปไตยไทย,40
40,ขอนแก่น,6,20,ฟิวชัน,21
40,ขอนแก่น,6,21,ไทรวมพลัง,40
40,ขอนแก่น,6,22,ก้าวอิสระ,25
40,ขอนแก่น,6,23,ปวงชนไทย,40
40,ขอนแก่น,6,24,วิชชั่นใหม่,115
40,ขอนแก่น,6,25,เพื่อชีวิตใหม่,25
40,ขอนแก่น,6,26,คลองไทย,63
40,ขอนแก่น,6,27,ประชาธิปัตย์,1577
40,ขอนแก่น,6,28,ไทยก้าวหน้า,110
40,ขอนแก่น,6,29,ไทยภักดี,396
40,ขอนแก่น,6,30,แรงงานสร้างชาติ,95
40,ขอนแก่น,6,31,ประชากรไทย,176
40,ขอนแก่น,6,32,ครูไทยเพื่อประชาชน,138
40,ขอนแก่น,6,33,ประชาชาติ,180
40,ขอนแก่น,6,34,สร้างอนาคตไทย,234
40,ขอนแก่น,6,35,รักชาติ,107
40,ขอนแก่น,6,36,ไทยพร้อม,285
40,ขอนแก่น,6,37,ภูมิใจไทย,16227
40,ขอนแก่น,6,38,พลังธรรมใหม่,457
40,ขอนแก่น,6,39,กรีน,63
40,ขอนแก่น,6,40,ไทยธรรม,69
40,ขอนแก่น,6,41,แผ่นดินธรรม,22
40,ขอนแก่น,6,42,กล้าธรรม,109
40,ขอนแก่น,6,43,พลังประชารัฐ,286
40,ขอนแก่น,6,44,โอกาสใหม่,37
40,ขอนแก่น,6,45,เป็นธรรม,94
40,ขอนแก่น,6,46,ประชาชน,20325
40,ขอนแก่น,6,47,ประชาไทย,117
40,ขอนแก่น,6,48,ไทยสร้างไทย,371
40,ขอนแก่น,6,49,ไทยก้าวใหม่,203
40,ขอนแก่น,6,50,ประชาอาสาชาติ,2
40,ขอนแก่น,6,51,พร้อม,47
40,ขอนแก่น,6,52,เครือข่ายชาวนาแห่งประเทศไทย,18
40,ขอนแก่น,6,53,ไทยพิทักษ์ธรรม,15
40,ขอนแก่น,6,54,ความหวังใหม่,22
40,ขอนแก่น,6,55,ไทยรวมไทย,12
40,ขอนแก่น,6,56,เพื่อบ้านเมือง,23
40,ขอนแก่น,6,57,พลังไทยรักชาติ,39
40,ขอนแก่น,7,1,ไทยทรัพย์ทวี,967
40,ขอนแก่น,7,2,เพื่อชาติไทย,1814
40,ขอนแก่น,7,3,ใหม่,2144
40,ขอนแก่น,7,4,มิติใหม่,2034
40,ขอนแก่น,7,5,รวมใจไทย,733
40,ขอนแก่น,7,6,รวมไทยสร้างชาติ,1369
40,ขอนแก่น,7,7,พลวัต,138
40,ขอนแก่น,7,8,ประชาธิปไตยใหม่,352
40,ขอนแก่น,7,9,เพื่อไทย,27813
40,ขอนแก่น,7,10,ทางเลือกใหม่,439
40,ขอนแก่น,7,11,เศรษฐกิจ,3159
40,ขอนแก่น,7,12,เสรีรวมไทย,623
40,ขอนแก่น,7,13,รวมพลังประชาชน,582
40,ขอนแก่น,7,14,ท้องที่ไทย,100
40,ขอนแก่น,7,15,อนาคตไทย,102
40,ขอนแก่น,7,16,พลังเพื่อไทย,293
40,ขอนแก่น,7,17,ไทยชนะ,97
40,ขอนแก่น,7,19,พลังสังคมไทย,31
40,ขอนแก่น,7,19,สังคมประชาธิปไตยไทย,33
40,ขอนแก่น,7,20,ฟิวชัน,24
40,ขอนแก่น,7,22,ไทยรวมพลัง,43
40,ขอนแก่น,7,22,ก้าวอิสระ,31
40,ขอนแก่น,7,23,ปวงชนไทย,50
40,ขอนแก่น,7,24,วิชชั่นใหม่,108
40,ขอนแก่น,7,25,เพื่อชีวิตใหม่,24
40,ขอนแก่น,7,26,คลองไทย,61
40,ขอนแก่น,7,27,ประชาธิปัตย์,1480
40,ขอนแก่น,7,28,ไทยก้าวหน้า,175
40,ขอนแก่น,7,29,ไทยภักดี,272
40,ขอนแก่น,7,30,แรงงานสร้างชาติ,196
40,ขอนแก่น,7,31,ประชากรไทย,211
40,ขอนแก่น,7,32,ครูไทยเพื่อประชาชน,241
40,ขอนแก่น,7,33,ประชาชาติ,302
40,ขอนแก่น,7,34,สร้างอนาคตไทย,129
40,ขอนแก่น,7,35,รักชาติ,138
40,ขอนแก่น,7,36,ไทยพร้อม,140
40,ขอนแก่น,7,37,ภูมิใจไทย,10319
40,ขอนแก่น,7,38,พลังธรรมใหม่,377
40,ขอนแก่น,7,39,กรีน,68
40,ขอนแก่น,7,40,ไทยธรรม,55
40,ขอนแก่น,7,41,แผ่นดินธรรม,54
40,ขอนแก่น,7,42,กล้าธรรม,2360
40,ขอนแก่น,7,43,พลังประชารัฐ,276
40,ขอนแก่น,7,44,โอกาสใหม่,45
40,ขอนแก่น,7,45,เป็นธรรม,81
40,ขอนแก่น,7,46,ประชาชน,22019
40,ขอนแก่น,7,47,ประชาไทย,218
40,ขอนแก่น,7,48,ไทยสร้างไทย,505
40,ขอนแก่น,7,49,ไทยก้าวใหม่,192
40,ขอนแก่น,7,50,ประชาอาสาชาติ,10
40,ขอนแก่น,7,51,พร้อม,47
40,ขอนแก่น,7,52,เครือข่ายชาวนาแห่งประเทศไทย,18
40,ขอนแก่น,7,53,ไทยพิทักษ์ธรรม,9
40,ขอนแก่น,7,54,ความหวังใหม่,29
40,ขอนแก่น,7,55,ไทยรวมไทย,18
40,ขอนแก่น,7,56,เพื่อบ้านเมือง,45
40,ขอนแก่น,7,57,พลังไทยรักชาติ,64
40,ขอนแก่น,8,1,ไทยทรัพย์ทวี,599
40,ขอนแก่น,8,2,เพื่อชาติไทย,1478
40,ขอนแก่น,8,3,ใหม่,3105
40,ขอนแก่น,8,4,มิติใหม่,361
40,ขอนแก่น,8,5,รวมใจไทย,526
40,ขอนแก่น,8,6,รวมไทยสร้างชาติ,3318
40,ขอนแก่น,8,7,พลวัต,145
40,ขอนแก่น,8,8,ประชาธิปไตยใหม่,366
40,ขอนแก่น,8,9,เพื่อไทย,25603
40,ขอนแก่น,8,10,ทางเลือกใหม่,366
40,ขอนแก่น,8,11,เศรษฐกิจ,3562
40,ขอนแก่น,8,12,เสรีรวมไทย,666
40,ขอนแก่น,8,13,รวมพลังประชาชน,686
40,ขอนแก่น,8,14,ท้องที่ไทย,83
40,ขอนแก่น,8,15,อนาคตไทย,108
40,ขอนแก่น,8,16,พลังเพื่อไทย,318
40,ขอนแก่น,8,17,ไทยชนะ,104
40,ขอนแก่น,8,18,พลังสังคมใหม่,20
40,ขอนแก่น,8,19,สังคมประชาธิปไตย,40
40,ขอนแก่น,8,20,ฟิวชัน,21
40,ขอนแก่น,8,21,ไทรวมพลัง,72
40,ขอนแก่น,8,22,ก้าวอิสระ,48
40,ขอนแก่น,8,23,ปวงชนไทย,42
40,ขอนแก่น,8,24,วิชชั่นใหม่,330
40,ขอนแก่น,8,25,เพื่อชีวิตใหม่,28
40,ขอนแก่น,8,26,คลองไทย,74
40,ขอนแก่น,8,27,ประชาธิปัตย์,1996
40,ขอนแก่น,8,28,ไทยก้าวหน้า,198
40,ขอนแก่น,8,29,ไทยภักดี,420
40,ขอนแก่น,8,30,แรงงานสร้างชาติ,146
40,ขอนแก่น,8,31,ประชากรไทย,130
40,ขอนแก่น,8,32,ครูไทยเพื่อประชาชน,252
40,ขอนแก่น,8,33,ประชาชาติ,135
40,ขอนแก่น,8,34,สร้างอนาคตไทย,129
40,ขอนแก่น,8,35,รักชาติ,197
40,ขอนแก่น,8,36,ไทยพร้อม,119
